pid,12,12,12,12,12,16,16,16,16,16,16,16,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,35,35,35,35,35,45,45,45,45,45,51,51,51,51,51,54,54,54,54,54,54,54,54,54,54,54,59,59,59,59,59,59,68,68,68,68,68,74,74,74,74,74,75,75,75,75,75,75,81,81,81,81,81,85,85,85,85,85,85,85,85,85,88,88,88,88,88,93,93,93,93,93,93,93,93,93,93,93,93,95,95,95,95,95,95,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,111,111,111,111,111,111,111,111,111,111,111,126,126,126,126,126,126,126,139,139,139,139,139,139,139,139,139,146,146,146,146,146,146,161,161,161,161,161,164,164,164,164,164,164,167,167,167,167,167,167,167,167,169,169,169,169,169,169,169,169,174,174,174,174,174,174,218,218,218,218,218,235,235,235,235,235,235,235,235,235,239,239,239,239,239,239,239,244,244,244,244,244,250,250,250,250,250,254,254,254,254,254,254,254,254,254,254,254,255,255,255,255,255,259,259,259,259,259,259,259,259,259,259,259,259,259,259,261,261,261,261,261,280,280,280,280,280,280,280,280,284,284,284,284,284,284,284,294,294,294,294,294,306,306,306,306,306,311,311,311,311,311,311,311,311,311,311,312,312,312,312,312,315,315,315,315,315,315,315,315,320,320,320,320,320,331,331,331,331,331,336,336,336,336,336,336,338,338,338,338,338,347,347,347,347,347,366,366,366,366,366,367,367,367,367,367,374,374,374,374,374,374,374,377,377,377,377,377,383,383,383,383,383,383,383,386,386,386,386,386,386,410,410,410,410,410,410,410,415,415,415,415,415,415,415,415,429,429,429,429,429,429,429,429,429,436,436,436,436,436,436,436,436,436,436,436,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,449,449,449,449,449,460,460,460,460,460,463,463,463,463,463,463,463,463,463,463,463,463,463,463,468,468,468,468,468,480,480,480,480,480,480,480,480,480,480,495,495,495,495,495,501,501,501,501,501,501,501,501,501,501,502,502,502,502,502,504,504,504,504,504,504,504,504,504,504,504,504,504,504,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,523,523,523,523,523,523,523,523,523,525,525,525,525,525,525,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,536,536,536,536,536,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,565,565,565,565,565,565,565,566,566,566,566,566,566,580,580,580,580,580,580,580,593,593,593,593,593,593,602,602,602,602,602,602,602,602,602,605,605,605,605,605,608,608,608,608,608,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,645,645,645,645,645,645,645,666,666,666,666,666,683,683,683,683,683,683,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,710,710,710,710,710,710,710,710,710,715,715,715,715,715,715,715,715,715,715,718,718,718,718,718,718,718,718,718,718,718,718,718,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,725,725,725,725,725,725,725,725,725,725,725,725,725,725,738,738,738,738,738,746,746,746,746,746,746,746,746,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,748,748,748,748,748,748,748,748,748,748,750,750,750,750,750,750,750,750,750,750,750,750,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,765,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769
day,-4,-1,6,10,15,-5,-2,26,33,41,42,48,-5,0,5,20,26,33,40,47,54,-5,-3,5,6,14,16,18,19,20,22,25,26,27,28,29,30,32,33,34,36,-3,0,4,5,6,7,8,10,11,13,19,21,22,31,32,33,34,35,36,37,38,39,40,41,42,43,80,81,82,83,84,85,87,88,89,94,-1,3,13,19,26,-5,0,8,12,33,-2,4,12,18,25,-3,-2,5,22,26,34,40,68,75,90,92,-5,-3,4,12,18,19,-6,-1,0,6,13,-8,-4,0,63,68,-6,-2,0,5,12,14,7,14,35,42,47,-6,-3,11,13,22,25,74,77,83,-7,-2,3,18,24,-9,-7,-6,-5,-3,-1,0,1,2,3,4,6,-3,4,11,46,47,49,-6,-2,1,2,3,4,5,6,8,9,10,12,13,14,15,16,22,-1,0,3,4,5,6,7,8,9,12,13,-4,1,6,14,18,32,37,12,18,25,27,29,32,41,48,53,-9,-4,0,3,4,6,-8,-4,6,11,17,-5,-3,16,23,27,33,-3,-1,4,14,17,53,59,60,-2,-1,2,4,6,8,9,11,-5,-2,6,12,24,26,-6,-2,0,5,19,-4,-2,5,18,20,26,34,40,41,4,11,18,21,25,43,45,-6,-2,11,18,25,-1,5,11,71,74,-3,1,7,16,21,28,36,42,49,67,70,-1,5,6,7,12,-6,-3,-2,-1,0,1,4,5,6,7,10,12,13,14,6,13,20,26,28,-6,-1,5,13,19,26,38,40,-5,-2,12,19,26,35,40,-8,-4,3,8,10,-7,-3,3,82,87,-6,-2,8,13,21,27,35,41,47,54,55,62,68,75,82,-5,-1,4,24,26,32,50,54,-8,-3,20,25,32,-9,-3,4,12,18,-6,0,9,13,20,27,-5,0,21,27,34,-6,-2,5,17,20,-9,-3,4,11,15,-8,-2,4,12,18,4,5,17,21,25,30,33,29,36,42,49,55,-6,-2,5,16,20,26,33,0,6,12,31,36,40,-2,4,14,15,19,29,33,-5,-1,9,16,20,33,40,45,3,4,5,6,7,10,11,12,14,-6,-2,0,4,11,18,19,25,32,39,46,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,2,3,4,5,7,9,10,11,12,13,-8,-7,-2,60,67,0,3,5,8,10,-6,-5,-3,0,1,2,3,5,6,7,8,11,24,26,-7,-3,4,12,19,-6,-3,5,7,12,18,22,26,36,39,-4,2,3,8,11,-8,-7,-2,-1,0,1,2,3,4,10,-5,-2,5,7,10,-9,-7,-6,-5,-3,-2,-1,0,2,4,6,7,8,9,-7,-6,-4,-3,-2,-1,0,2,3,4,5,6,7,8,9,10,12,14,15,20,21,2,4,5,6,10,12,19,27,29,-5,-3,11,18,25,27,-3,-2,-1,0,2,3,5,6,7,10,12,13,14,22,28,29,31,44,45,46,47,49,50,51,52,53,54,55,57,62,64,66,67,71,-5,0,1,4,8,10,12,13,14,16,18,25,31,33,34,36,37,39,41,42,43,44,47,48,50,51,52,0,1,4,17,19,1,2,3,4,7,8,10,12,13,16,17,18,20,21,25,27,28,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,13,16,20,21,26,4,7,14,20,55,60,61,0,2,5,12,28,33,4,11,20,22,34,37,39,-2,-1,1,3,4,5,6,8,12,18,50,51,53,56,62,1,4,12,13,19,-2,2,4,47,53,-6,-2,-1,0,1,2,4,5,6,7,8,9,11,16,18,19,-6,-2,5,12,23,28,33,3,4,9,11,17,-5,-4,-2,10,11,14,-6,-3,-2,-1,0,1,3,4,5,6,7,10,11,12,13,-4,-2,-1,0,4,5,8,10,11,13,15,16,19,21,23,27,-7,-6,-4,-3,-2,-1,0,1,4,5,6,7,10,11,12,13,15,17,18,-9,-8,-7,-4,-3,-2,-1,0,1,2,3,4,5,6,7,10,11,15,16,17,18,25,30,36,40,-9,-8,-7,-6,-5,-4,-3,-2,-1,1,3,4,5,6,7,8,10,11,13,15,-5,-4,-3,-2,-1,0,5,8,11,-8,-7,-3,-1,0,4,5,14,20,21,1,2,3,4,6,9,10,11,13,14,16,17,19,-6,0,1,7,9,11,12,13,14,16,19,23,26,28,29,32,33,36,-5,-4,-3,-2,3,7,9,10,12,16,21,22,25,30,-5,-3,4,19,25,4,5,7,10,11,15,18,19,-2,-1,0,4,5,7,8,10,11,12,13,14,18,19,20,21,22,-5,-1,2,5,6,7,8,9,13,14,-1,3,4,10,11,12,18,19,20,35,38,39,-5,-3,-1,0,1,11,13,19,20,21,24,25,26,28,32,-6,-5,-4,0,3,4,5,8,11,12,13,15,16,28,34,35,39,42,-5,-4,-3,-1,0,3,4,5,6,7,10,11,12,13,14,16,17,18,19,20,21,-10,-9,-7,-6,-5,-4,-3,-2,-1,0,3,4,7,8,9,10,11,12,13,14,-6,-3,-2,-1,0,1,6,7,8,11,12,13,14,17,18,19
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus,869.0,953.0,2935.0,4906.0,6515.0,3.0,39.0,0.0,1.0,16.0,0.0,0.0,75.0,168.0,44.0,1473.0,5824.0,3954.0,3918.0,3736.0,875.0,1.0,924.0,59.0,15.0,0.0,0.0,30.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,20.0,1.0,263.0,2.0,82.0,49.0,1.0,144.0,2.0,2.0,24301.0,27640.0,25849.0,22202.0,23151.0,21994.0,17974.0,35350.0,4541.0,33206.0,39709.0,132435.0,58848.0,70372.0,115344.0,59573.0,10531.0,8598.0,48.0,10858.0,12982.0,0.0,11178.0,2813.0,1281.0,7265.0,0.0,3.0,0.0,3.0,53.0,4.0,4358.0,549.0,1542.0,2009.0,3.0,1.0,45096.0,46443.0,6845.0,7953.0,9087.0,12896.0,9524.0,3435.0,5498.0,6733.0,141.0,1059.0,77.0,243.0,22.0,10431.0,1.0,72532.0,11561.0,9511.0,2.0,48.0,48.0,0.0,3.0,0.0,0.0,0.0,3217.0,295.0,437.0,16.0,1.0,0.0,357.0,28.0,1.0,12.0,1008.0,1313.0,9.0,0.0,5.0,1.0,25.0,71.0,0.0,1943.0,3199.0,7457.0,18.0,433.0,2750.0,5090.0,4263.0,2.0,1.0,1.0,0.0,0.0,27.0,170.0,4492.0,9827.0,11833.0,3924.0,5855.0,10.0,0.0,40.0,965.0,1444.0,129.0,1.0,2.0,11.0,467.0,0.0,140.0,397.0,98.0,1.0,8.0,2.0,82.0,289.0,0.0,0.0,0.0,72.0,492.0,1694.0,50.0,1.0,2.0,6.0,13.0,14.0,10.0,557.0,25.0,0.0,1.0,16398.0,12857.0,11306.0,9582.0,9872.0,50.0,16.0,41.0,125.0,520.0,564.0,158.0,19.0,4662.0,11.0,5.0,17.0,11081.0,13523.0,7884.0,77.0,94.0,57.0,804.0,294.0,0.0,0.0,1.0,0.0,3.0,12.0,660.0,200.0,0.0,426.0,1516.0,112.0,1.0,1.0,3.0,6.0,4.0,9.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,491.0,91.0,163.0,39.0,4340.0,2.0,605.0,4.0,3709.0,1053.0,1340.0,1436.0,6630.0,4051.0,0.0,0.0,43.0,106.0,66.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,2.0,2.0,81.0,71.0,79.0,22.0,1.0,4.0,18.0,1.0,1.0,3724.0,2295.0,12323.0,5606.0,6971.0,120.0,12034.0,9126.0,10583.0,121382.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,2.0,11808.0,210937.0,10009.0,2817.0,1524.0,62.0,20.0,31.0,41.0,3.0,1.0,0.0,1.0,85.0,125.0,102378.0,180.0,10704.0,11642.0,3944.0,7.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,93.0,25.0,2600.0,9942.0,9919.0,181615.0,5938.0,6001.0,5502.0,4827.0,2222.0,3334.0,738.0,223.0,510.0,95.0,912.0,10.0,107.0,9649.0,8504.0,2419.0,5402.0,7730.0,5899.0,250.0,2262.0,6562.0,864.0,2563.0,0.0,253.0,19.0,564.0,471.0,0.0,0.0,0.0,1.0,1.0,149.0,2.0,17.0,1.0,0.0,0.0,11.0,0.0,13176.0,15183.0,11413.0,45.0,247.0,0.0,25.0,5660.0,2.0,2.0,2.0,0.0,0.0,5.0,6.0,309.0,11383.0,9380.0,7419.0,16443.0,3126.0,3263.0,4209.0,1347.0,1300.0,274.0,384.0,7340.0,147646.0,2454.0,3186.0,5233.0,0.0,1.0,9.0,9644.0,73.0,150.0,1.0,0.0,0.0,0.0,0.0,3.0,22.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,4065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,5627.0,2994.0,10776.0,2713.0,2158.0,5148.0,6399.0,6259.0,6179.0,1711.0,1463.0,2176.0,16211.0,1063.0,20716.0,6285.0,4678.0,1353.0,10760.0,21480.0,1068.0,10177.0,4059.0,15322.0,4040.0,2792.0,10774.0,1938.0,6058.0,2837.0,5.0,1.0,1.0,10.0,13.0,2.0,4.0,4.0,21.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,2.0,1.0,51.0,191.0,15.0,1.0,5708.0,1109.0,1929.0,5071.0,2361.0,98.0,99.0,2.0,0.0,4.0,143.0,58.0,6.0,741.0,15061.0,19461.0,17540.0,13294.0,1106.0,40.0,19.0,15.0,26.0,81.0,1.0,0.0,4336.0,16577.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,2.0,7.0,0.0,215.0,172.0,124.0,0.0,238.0,2249.0,1026.0,10316.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,11.0,1.0,0.0,79.0,6.0,1.0,18.0,11.0,0.0,11.0,0.0,2.0,0.0,2.0,194.0,22.0,2.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,24.0,284.0,657.0,279.0,223.0,123.0,37.0,2141.0,1245.0,1656.0,2090.0,1323.0,1116.0,1180.0,77.0,4556.0,4140.0,4008.0,2016.0,1378.0,2961.0,1512.0,2944.0,1885.0,763.0,1219.0,1838.0,585.0,235.0,270.0,1083.0,4780.0,702.0,323.0,372.0,917.0,1547.0,839.0,9071.0,3712.0,13085.0,1612.0,9294.0,22556.0,1425.0,18257.0,3523.0,21677.0,2395.0,7577.0,15765.0,1572.0,10264.0,3976.0,5166.0,18162.0,6228.0,8460.0,13866.0,7728.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,136.0,255.0,2226.0,1505.0,4556.0,14804.0,5870.0,16392.0,1208.0,4676.0,3812.0,2.0,0.0,0.0,0.0,1.0,189.0,7636.0,5357.0,4403.0,6494.0,4645.0,2809.0,4281.0,2498.0,3185.0,5624.0,977.0,23277.0,1504.0,374.0,252.0,7605.0,1545.0,2294.0,2285.0,4759.0,2382.0,2681.0,5110.0,3530.0,5244.0,1181.0,7599.0,368.0,9237.0,16950.0,3355.0,1120.0,6502.0,2942.0,9076.0,1.0,1.0,0.0,13.0,2.0,11.0,13.0,5.0,6.0,1.0,11999.0,8901.0,11957.0,4688.0,312.0,0.0,0.0,24.0,2828.0,2579.0,632.0,134.0,1711.0,70.0,6.0,10.0,4.0,19.0,18.0,9.0,49.0,6.0,213.0,68.0,190.0,29.0,13.0,3.0,50.0,32.0,4.0,409.0,2077.0,3375.0,10845.0,27040.0,19935.0,621.0,1.0,0.0,8589.0,7730.0,6350.0,1.0,0.0,0.0,0.0,0.0,0.0,879.0,1066.0,793.0,2332.0,4219.0,265.0,102.0,529.0,96.0,250.0,19.0,62.0,124.0,69.0,257.0,0.0,7.0,15.0,48.0,408.0,32.0,159.0,68.0,9.0,138.0,59.0,111.0,101.0,29.0,3.0,2106.0,29.0,158.0,120.0,3826.0,6047.0,15997.0,11575.0,20695.0,13350.0,6232.0,10903.0,26065.0,13334.0,12296.0,8806.0,19254.0,15278.0,14812.0,14426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,140.0,10819.0,8578.0,11665.0,12964.0,14987.0,15689.0,12393.0,1926.0,14027.0,16471.0,1552.0,877.0,1793.0,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,11.0,15.0,2.0,16.0,1.0,81.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,3385.0,2920.0,1651.0,2497.0,1117.0,4.0,66.0,700.0,361.0,842.0,44.0,326.0,129.0,411.0,1.0,17.0,3.0,7.0,131.0,231.0,2.0,4.0,0.0,29.0,8.0,1422.0,1224.0,1761.0,2775.0,1548.0,1763.0,3135.0,567.0,212.0,4.0,159.0,161.0,11.0,102.0,678.0,21.0,1.0,6.0,2.0,19.0,69.0,16.0,1.0,4.0,3.0,24.0,169.0,7911.0,14222.0,3932.0,11005.0,16690.0,25509.0,17794.0,11501.0,12622.0,22696.0,15790.0,13035.0,9417.0,24480.0,26126.0,5.0,17.0,3255.0,102264.0,56278.0,80375.0,80227.0,125628.0,96728.0,117473.0,244.0,9317.0,9601.0,3331.0,25185.0,19132.0,20142.0,4298.0,20239.0,10301.0,30538.0,24250.0,0.0,0.0,1.0,1.0,0.0,142.0,77.0,328.0,82.0,98.0,10.0,13.0,1951.0,301.0,116.0,2.0,0.0,3.0,0.0,5956.0,2352.0,3780.0,13486.0,4873.0,3485.0,2070.0,7974.0,7433.0,96.0,8.0,4.0,9.0,9.0,128.0,23.0,12.0,301.0,54.0,11773.0,88229.0,20498.0,5574.0,8429.0,4219.0,1736.0,1502.0,1939.0,4409.0,1942.0,584.0,75.0,222.0,36.0,127.0,281.0,2.0,1.0,1.0,0.0,5.0,4.0,5.0,2.0,2.0,125.0,18.0,57.0,100.0,119.0,291.0,108.0,5250.0,756.0,1681.0,1.0,0.0,3.0,0.0,3.0,5.0,52.0,80.0,225.0,1.0,28.0,42.0,61.0,7.0,1872.0,16132.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus,1494.0,1926.0,3528.0,1381.0,2832.0,184.0,13.0,2.0,51.0,8.0,1.0,0.0,1787.0,616.0,373.0,2458.0,67.0,4.0,1079.0,3349.0,7151.0,6346.0,636.0,949.0,493.0,46.0,67.0,88.0,3069.0,4366.0,4127.0,62.0,43.0,1.0,29.0,786.0,889.0,2379.0,942.0,1070.0,742.0,159.0,16235.0,5116.0,37778.0,8579.0,5202.0,284.0,343.0,3639.0,132.0,1998.0,140.0,180.0,646.0,27.0,2.0,0.0,923.0,29.0,459.0,167.0,43.0,2.0,21.0,1325.0,463.0,629.0,151.0,462.0,172.0,20.0,765.0,8.0,5.0,0.0,42.0,83.0,271.0,5.0,91.0,550.0,16.0,14.0,4.0,0.0,1593.0,6440.0,2098.0,99.0,30.0,103.0,278.0,132.0,362.0,1.0,71.0,25.0,1.0,816.0,111.0,729.0,349.0,163.0,506.0,5.0,62372.0,165.0,197.0,6.0,285.0,321.0,47.0,1563.0,129.0,54.0,21.0,242.0,0.0,135.0,1173.0,1026.0,21.0,16846.0,47.0,126.0,11047.0,17881.0,557.0,301.0,4.0,1090.0,2869.0,15322.0,3592.0,0.0,0.0,4587.0,5.0,3079.0,545.0,125.0,1350.0,230.0,106.0,217.0,1694.0,1340.0,47.0,549.0,96.0,343.0,903.0,79.0,0.0,447.0,67.0,2614.0,8864.0,54.0,183.0,2.0,168.0,272.0,15185.0,394.0,13632.0,243.0,33.0,6.0,4666.0,4350.0,14947.0,311.0,34.0,6781.0,3324.0,3490.0,193.0,3215.0,10430.0,5231.0,17872.0,80198.0,73618.0,15095.0,6033.0,38936.0,9772.0,2169.0,60.0,748.0,20.0,76.0,15.0,1.0,5.0,430.0,0.0,815.0,220.0,263.0,264.0,59.0,38.0,266.0,355.0,500.0,542.0,472.0,1997.0,417.0,678.0,84.0,61.0,463.0,1566.0,6.0,103.0,2.0,67.0,78.0,979.0,1.0,0.0,3.0,194.0,96.0,211.0,107.0,157.0,8236.0,7045.0,21263.0,8857.0,35522.0,2874.0,18770.0,64653.0,14.0,1.0,6.0,70.0,3.0,0.0,354.0,133.0,954.0,14.0,15.0,30.0,269.0,290.0,3074.0,1567.0,1772.0,81.0,743.0,3.0,22.0,4.0,479.0,161.0,97.0,908.0,1997.0,65.0,329.0,152.0,1.0,590.0,766.0,149.0,112.0,44.0,355.0,74.0,329.0,44.0,67.0,72.0,20.0,253.0,139.0,1378.0,441.0,2393.0,418.0,97.0,51.0,426.0,8280.0,135.0,534.0,3221.0,3795.0,7207.0,3306.0,7889.0,1682.0,11521.0,22687.0,12946.0,13220.0,12120.0,33498.0,20.0,3707.0,59.0,1545.0,846.0,2074.0,18.0,1355.0,1636.0,205.0,0.0,236.0,419.0,2621.0,19.0,1329.0,8642.0,30.0,338.0,9.0,34.0,105.0,86.0,45.0,86.0,142.0,785.0,1075.0,784.0,65.0,423.0,11.0,7.0,1055.0,1642.0,1733.0,2.0,0.0,0.0,78.0,0.0,1397.0,1125.0,510.0,3217.0,141.0,55.0,80.0,1.0,0.0,62.0,324.0,4.0,428.0,112.0,2336.0,542.0,2666.0,15.0,1014.0,41.0,755.0,1499.0,48.0,506.0,9793.0,68163.0,1220.0,1827.0,338.0,7410.0,1376.0,2249.0,1341.0,5234.0,7638.0,0.0,638.0,3.0,114.0,150.0,1810.0,8434.0,746.0,0.0,3.0,186.0,1128.0,3.0,3960.0,11827.0,9505.0,6018.0,5696.0,6747.0,4876.0,8.0,288.0,20.0,1.0,11.0,187.0,329.0,23.0,2243.0,11.0,78.0,884.0,273.0,164.0,90.0,230.0,13.0,59.0,1839.0,1212.0,35.0,1.0,82.0,1.0,0.0,6.0,2022.0,470.0,104.0,855.0,984.0,1936.0,515.0,98.0,9.0,934.0,23482.0,82.0,2522.0,442.0,130.0,582.0,56.0,895.0,138.0,54.0,5.0,32.0,122.0,2592.0,45.0,6515.0,0.0,334.0,311.0,585.0,66.0,498.0,104.0,49.0,35.0,996.0,582.0,2.0,6.0,11.0,1.0,1.0,2.0,1011.0,202.0,422.0,1358.0,2486.0,594.0,3902.0,596.0,1413.0,685.0,276.0,176.0,434.0,73.0,1.0,0.0,0.0,37.0,3.0,1137.0,281.0,75.0,25.0,66.0,180.0,28.0,62.0,966.0,745.0,1291.0,2.0,2.0,7.0,83.0,153.0,3205.0,8992.0,6139.0,1615.0,121.0,156.0,143.0,3385.0,345.0,552.0,144.0,1086.0,764.0,5251.0,1952.0,1124.0,1137.0,516.0,1033.0,137.0,530.0,1355.0,1682.0,43.0,19.0,0.0,0.0,0.0,19.0,207.0,3131.0,296.0,583.0,150.0,1179.0,429.0,495.0,997.0,79.0,427.0,1177.0,13930.0,2.0,37.0,352.0,439.0,460.0,237.0,738.0,8968.0,9020.0,6309.0,7959.0,1193.0,6494.0,868.0,9731.0,6369.0,3975.0,9190.0,2374.0,810.0,2194.0,13.0,274.0,156.0,207.0,216.0,27.0,9406.0,4461.0,21.0,156.0,1113.0,6929.0,12362.0,1453.0,6768.0,52.0,107.0,347.0,195.0,107.0,306.0,29.0,72.0,39.0,8.0,4.0,128.0,138.0,100.0,4.0,4.0,311.0,86.0,478.0,36.0,22.0,128.0,20.0,10.0,110.0,542.0,31.0,32.0,21.0,237.0,670.0,280.0,159.0,2257.0,120.0,115.0,170.0,17.0,124.0,11.0,2.0,0.0,0.0,1587.0,2670.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,40.0,27.0,102.0,1307.0,619.0,791.0,1246.0,4187.0,2952.0,1351.0,857.0,849.0,1993.0,3767.0,595.0,7392.0,2895.0,3835.0,4104.0,5503.0,13413.0,9720.0,1145.0,1645.0,1147.0,935.0,4138.0,802.0,403.0,184.0,110.0,103.0,19.0,58.0,66.0,37.0,15.0,105.0,19.0,2517.0,1308.0,275.0,208.0,1293.0,329.0,58.0,33.0,101.0,0.0,0.0,1115.0,55.0,252.0,410.0,121.0,184.0,5.0,7.0,683.0,507.0,13499.0,15566.0,7317.0,4078.0,193.0,12.0,108.0,2.0,290.0,9315.0,10052.0,9669.0,1758.0,1669.0,245.0,759.0,642.0,772.0,340.0,216.0,28.0,122.0,809.0,152.0,124.0,726.0,3001.0,512.0,455.0,3127.0,23163.0,171904.0,28335.0,58075.0,4022.0,127243.0,33399.0,94694.0,166884.0,70888.0,148803.0,79105.0,102410.0,14340.0,171.0,12.0,329.0,10776.0,1.0,2289.0,90.0,1190.0,5.0,5200.0,2039.0,4126.0,3257.0,1924.0,2765.0,2844.0,1948.0,1242.0,37.0,239.0,68.0,282.0,428.0,348.0,15.0,97.0,9.0,564.0,90.0,1597.0,484.0,151.0,661.0,82.0,52.0,53.0,457.0,21.0,0.0,147.0,240.0,28.0,408.0,131.0,302.0,279.0,1974.0,260.0,138.0,127.0,547.0,78.0,124.0,112.0,85.0,608.0,88.0,42.0,2369.0,268.0,14.0,83.0,36.0,113.0,164.0,911.0,201.0,295.0,91.0,753.0,206.0,166.0,178.0,62.0,27.0,704.0,475.0,87.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,217.0,0.0,0.0,3699.0,5531.0,9567.0,4950.0,819.0,722.0,614.0,948.0,1259.0,282.0,442.0,631.0,731.0,1274.0,24287.0,1386.0,13796.0,405.0,11.0,23.0,89.0,4.0,0.0,45.0,346.0,2296.0,600.0,2001.0,367.0,36.0,1163.0,52.0,237.0,190.0,1069.0,68.0,592.0,96.0,3871.0,16019.0,11266.0,13.0,70.0,4.0,468.0,179.0,288.0,1227.0,301.0,420.0,682.0,362.0,131.0,1089.0,495.0,1766.0,926.0,213.0,221.0,757.0,3639.0,111.0,32.0,70.0,121.0,184.0,3.0,2.0,195.0,82438.0,69191.0,71549.0,13032.0,20637.0,88159.0,111.0,15.0,188.0,101.0,66.0,764.0,190.0,2832.0,582.0,1084.0,2206.0,3327.0,1646.0,597.0,164.0,217.0,11.0,10135.0,16297.0,11638.0,13779.0,600.0,402.0,221.0,16180.0,22032.0,12336.0,734.0,619.0,76.0,702.0,330.0,1773.0,6412.0,1007.0,508.0,125.0,9.0,9.0,31.0,42.0,19.0,98.0,88.0,7384.0,10362.0,3567.0,17828.0,9253.0,25488.0,27699.0,26384.0,7302.0,8163.0,3929.0,199.0,58.0,141.0,288.0,47.0,46.0,5.0,10.0,196.0,2432.0,441.0,892.0,2630.0,1627.0,4879.0,3357.0,18.0,71.0,1705.0,229.0,129.0,11966.0,10294.0,1326.0,48.0,91.0,134.0,19.0,1187.0,329.0,189.0,67.0,31.0,47.0,6.0,1151.0,335.0,2908.0,8761.0,48541.0,4581.0,2981.0,19561.0,21311.0,1499.0,5879.0,5311.0,2978.0,356.0,349.0,207.0,1343.0,8368.0,2610.0,1538.0,1549.0,899.0,451.0,3132.0,3198.0,7545.0,18605.0,9737.0,5701.0,4141.0,994.0,513.0,2992.0,3306.0,5959.0,781.0,2158.0,1284.0,1851.0,92293.0,179409.0,215064.0,170053.0,128655.0,93163.0,17710.0,16969.0,153623.0,90611.0,145800.0,1750.0,21.0,8663.0,2380.0,801.0,11074.0,2064.0,4812.0,1597.0,23061.0,30943.0,21819.0,18048.0,14255.0,5773.0,1181.0
